instruction,reference,prediction,latency_sec
What are the treatments for autosomal recessive hypotrichosis ?,These resources address the diagnosis or management of autosomal recessive hypotrichosis: - American Academy of Dermatology: Hair Loss: Tips for Managing - Genetic Testing Registry: Hypotrichosis 8 These resources from MedlinePlus offer information about the diagnosis and management of various health conditions: - Diagnostic Tests - Drug Therapy - Surgery and Rehabilitation - Genetic Counseling - Palliative Care,"Autosomal recessive hypotrichosis is a rare genetic disorder that affects hair growth. The treatment options depend on the underlying cause of the condition, but some common approaches include:

1. **Hair Transplantation**: This involves removing hair from one part of the scalp and transplanting it to areas where there's thinning or loss.

2. **Medications**: Certain medications can help stimulate hair growth, such as minoxidil (Rogaine) or finasteride (Propecia).

3. **Dietary Changes**: A balanced diet rich in vitamins and minerals may support overall health and potentially improve hair growth.

4. **Laser Therapy**: Some treatments use laser light to stimulate hair follicles.

5. **Genetic Counseling**: For families with a history of this condition, genetic counseling can provide information about risks and future possibilities.

6. **Surgical Hair Restoration**: In severe cases, surgical procedures like FUE (follicular unit extraction) might be considered if other methods fail.

It's important to consult with healthcare professionals who specialize in dermatology or genetics to determine the most appropriate treatment plan based on individual needs and medical history.",9.625619908999852
What is (are) Multiple familial trichoepithelioma ?,"Multiple familial trichoepithelioma is a rare condition characterized by multiple smooth, round, firm, skin-colored tumors (trichoepitheliomas) that usually occur on the face, but may also occur on the scalp, neck, and trunk. The tumors are derived from immature hair follicles. They usually first develop during childhood or adolescence and may grow larger and increase in number over time. The condition can be caused by alterations (mutations) in the CYLD gene or by mutations in other genes which are still unknown. The condition may be divided in two subtypes, multiple familial trichoepithelioma type 1 and multiple familial trichoepithelioma type 2. Susceptibility to multiple familial trichoepithelioma is inherited in an autosomal dominant fashion, which means one copy of the altered gene in each cell increases the risk of developing this condition. However, a second, non-inherited mutation is required for development of skin appendage tumors in this disorder.Treatment often involves surgery to remove a single lesion and cryosurgery or laser surgery for multiple ones.","Multiple familial trichoepitheliomas are a rare genetic disorder characterized by the development of multiple, benign skin tumors called trichoepitheliomas. These tumors typically occur on the scalp and face but can also appear in other areas of the body.

The condition is caused by mutations in the PTCH1 gene, which plays a crucial role in regulating cell growth and division. When this gene mutates, it leads to an overproduction of a protein called Patched 1, which normally inhibits the activity of another protein called Hedgehog.

This imbalance between these two proteins results in uncontrolled cell growth, leading to the formation of trichoepitheliomas. The exact number of affected individuals worldwide is unknown, as many cases go undiagnosed or misdiagnosed due to their mild symptoms and lack of specific diagnostic criteria.

Treatment for multiple familial trichoepitheliomas usually involves surgical removal of the tumors if they cause discomfort or interfere with daily activities. However, because the underlying genetic mutation cannot be corrected, recurrence after surgery is common. In some cases, radiation therapy may be used to reduce tumor size before surgery.",9.419273245000113
What are the symptoms of X-linked magnesium deficiency with Epstein-Barr virus infection and neoplasia ?,"What are the signs and symptoms of X-linked magnesium deficiency with Epstein-Barr virus infection and neoplasia? The Human Phenotype Ontology provides the following list of signs and symptoms for X-linked magnesium deficiency with Epstein-Barr virus infection and neoplasia. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Decreased number of CD4+ T cells - Decreased T cell activation - Immunodeficiency - Lymphoma - Recurrent viral infections - X-linked inheritance - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","X-linked magnesium deficiency (XMMD) is a rare genetic disorder characterized by low levels of magnesium in the blood. It can be caused by mutations in the MTHFR gene, which encodes for an enzyme that helps regulate the body's use of folate.

Epstein-Barr virus (EBV) is a common herpesvirus that infects approximately 95% of adults worldwide. EBV is known to cause infectious mononucleosis, also known as mono, and has been linked to several types of cancer, including Burkitt lymphoma, Hodgkin's lymphoma, and nasopharyngeal carcinoma.

Neoplasia refers to the abnormal growth or formation of cells into tumors or other masses of tissue. In this case, it could refer to the development of new tumors due to the effects of XMMD on the body's ability to produce and utilize magnesium.

The combination of XMMD, EBV infection, and neoplasia would likely result in severe health complications, including:

1. **Magnesium Deficiency Symptoms**: Low magnesium levels can lead to muscle weakness, fatigue, irritability, depression, anxiety, seizures, and even death if not treated promptly.
2. **EBV-Related Complications**: The immune system may become",10.41954043099986
What is (are) Brain Aneurysm ?,"A brain aneurysm is an abnormal bulge or ""ballooning"" in the wall of an artery in the brain. They are sometimes called berry aneurysms because they are often the size of a small berry. Most brain aneurysms produce no symptoms until they become large, begin to leak blood, or burst. If a brain aneurysm presses on nerves in your brain, it can cause signs and symptoms. These can include - A droopy eyelid - Double vision or other changes in vision - Pain above or behind the eye - A dilated pupil - Numbness or weakness on one side of the face or body Treatment depends on the size and location of the aneurysm, whether it is infected, and whether it has burst. If a brain aneurysm bursts, symptoms can include a sudden, severe headache, nausea and vomiting, stiff neck, loss of consciousness, and signs of a stroke. Any of these symptoms requires immediate medical attention. NIH: National Heart, Lung, and Blood Institute","Brain aneurysms are abnormal bulges in the walls of arteries that supply blood to the brain. They can occur anywhere along these arteries, but most commonly develop at the base of the brain where they connect with veins.

Aneurysms may be congenital or acquired. Congenital aneurysms form during fetal development and are present from birth. Acquired aneurysms result from damage to the artery wall over time due to factors such as high blood pressure, trauma, infection, inflammation, or atherosclerosis (hardening of the arteries).

When an aneurysm ruptures, it causes bleeding into the skull, which can lead to severe complications including stroke, coma, and death. Symptoms of a ruptured aneurysm include sudden headache, nausea, vomiting, neck stiffness, confusion, loss of consciousness, and seizures. If you experience any of these symptoms, seek emergency medical care immediately.

Treatment options for brain aneurysms depend on several factors, including the size and location of the aneurysm, its risk of rupture, and your overall health. Treatment may involve surgery to clip the aneurysm or place a coil inside it to seal off the blood flow, or endovascular treatment using catheters inserted",10.445642800000087
What are the symptoms of Keratosis follicularis spinulosa decalvans ?,"What are the signs and symptoms of Keratosis follicularis spinulosa decalvans? The Human Phenotype Ontology provides the following list of signs and symptoms for Keratosis follicularis spinulosa decalvans. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Alopecia 90% Aplasia/Hypoplasia of the eyebrow 90% Hyperkeratosis 90% Ichthyosis 90% Abnormality of the fingernails 50% Blepharitis 50% Myopia 50% Opacification of the corneal stroma 50% Retinal detachment 50% Abnormality of dental color 7.5% Abnormality of dental enamel 7.5% Carious teeth 7.5% Eczema 7.5% Conjunctivitis - Corneal dystrophy - Dry skin - Dystrophic fingernails - Ectropion - Facial erythema - Follicular hyperkeratosis - Heterogeneous - Keratitis - Nail dysplasia - Palmoplantar keratoderma - Perifollicular fibrosis - Photophobia - Scarring alopecia of scalp - Sparse eyebrow - Sparse eyelashes - X-linked recessive inheritance - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","Keratosis follicularis spinulosa decalvans is a rare genetic skin disorder that causes scaly, raised bumps on the skin. The condition can cause hair loss in certain areas and may be accompanied by other symptoms such as:

- Scaly, raised bumps on the skin
- Hair loss in certain areas (such as the scalp)
- Redness or inflammation around the bumps
- Crusting or scaling of the skin

It's important to note that this information is not intended to diagnose or treat any medical condition. If you suspect you have this condition or any other skin issue, it's best to consult with a healthcare professional for an accurate diagnosis and appropriate treatment plan.",5.735094611000022
What causes Transposition of the great arteries ?,"What causes transposition of the great arteries (TGA)? The exact cause of TGA remains unknown. Some possible associated risk factors that have been proposed include gestational diabetes mellitus, maternal exposure to rodenticides and herbicides, and maternal use of anti-epileptic drugs. Changes (mutations) in specific genes including the GDF1, CFC1 and MED13L (also called THRAP2) genes have been implicated in only a small minority of TGA cases.","Transposition of the great arteries is a congenital heart defect in which the two main arteries (the pulmonary artery and the aorta) are switched. This means that instead of delivering oxygenated blood to the body, the pulmonary artery carries deoxygenated blood; and instead of carrying oxygenated blood to the lungs, the aorta delivers deoxygenated blood.

The condition occurs when the embryonic heart fails to properly form during fetal development. The left ventricle does not develop normally, resulting in an over-sized right ventricle. As a result, the right side of the heart must pump both oxygen-rich and oxygen-poor blood throughout the body. 

This abnormality can be caused by genetic factors or environmental influences such as exposure to certain medications or toxins during pregnancy. It's also possible for transposition of the great arteries to occur without any known cause. In some cases, it may be associated with other congenital heart defects. Treatment typically involves surgery to correct the switch between the two major arteries.",8.49449775700009
What is (are) Diabetic Retinopathy ?,"National Eye Institute National Institutes of Health 2020 Vision Place Bethesda, MD 20892-3655 301-496-5248 E-mail: 2020@nei.nih.gov www.nei.nih.gov Find eye health organizations that address diabetic eye disease.","Diabetic retinopathy is a complication of diabetes that affects the retina, which is the light-sensitive tissue at the back of the eye. It occurs when high blood sugar levels damage the tiny blood vessels in the retina over time.

There are two main types of diabetic retinopathy:

1. **Non-proliferative diabetic retinopathy**: This type happens when small blood vessels in the retina leak fluid or bleed into the eye. The leaking and bleeding can cause swelling in the macula, which is responsible for central vision. Over time, this can lead to blurred vision.
2. **Proliferative diabetic retinopathy**: In this more advanced stage, new, abnormal blood vessels grow on the surface of the retina. These new blood vessels can be fragile and may leak blood or other fluids into the vitreous gel inside the eye. This can cause severe vision loss if left untreated.

Early detection and treatment are crucial to prevent or slow down the progression of diabetic retinopathy. Regular eye exams are recommended for people with diabetes to monitor their condition and catch any changes early.",9.021905451000066
What are the genetic changes related to 17-beta hydroxysteroid dehydrogenase 3 deficiency ?,"Mutations in the HSD17B3 gene cause 17-beta hydroxysteroid dehydrogenase 3 deficiency. The HSD17B3 gene provides instructions for making an enzyme called 17-beta hydroxysteroid dehydrogenase 3. This enzyme is active in the testes, where it helps to produce testosterone from a precursor hormone called androstenedione. Mutations in the HSD17B3 gene result in a 17-beta hydroxysteroid dehydrogenase 3 enzyme with little or no activity, reducing testosterone production. A shortage of testosterone affects the development of the reproductive tract in the male fetus, resulting in the abnormalities in the external sex organs that occur in 17-beta hydroxysteroid dehydrogenase 3 deficiency. At puberty, conversion of androstenedione to testosterone increases in various tissues of the body through processes involving other enzymes. The additional testosterone results in the development of male secondary sex characteristics in adolescents, including those with 17-beta dehydrogenase 3 deficiency. A portion of the androstenedione is also converted to the female sex hormone estrogen. Since impairment of the conversion to testosterone in this disorder results in excess androstenedione in the body, a corresponding excess of estrogen may be produced, leading to breast enlargement in some affected individuals.","17β-HSD3 is a key enzyme in steroidogenesis, catalyzing the conversion of testosterone and estradiol into DHEA. Deficiency of this enzyme leads to an accumulation of testosterone and estradiol in plasma, which can cause hyperandrogenism or feminization symptoms.

The primary genetic change associated with 17β-HSD3 deficiency is a mutation in the gene encoding for the enzyme itself (HSD3B1). This mutation results in reduced activity of the enzyme, leading to impaired steroidogenesis and subsequent hormonal imbalances.

Other potential genetic factors that may contribute to 17β-HSD3 deficiency include mutations in other genes involved in steroid metabolism, such as CYP17A1, which encodes the enzyme responsible for converting androstenedione to DHEA sulfate. Additionally, variations in regulatory regions of these genes could also influence their expression levels and function.

In summary, 17β-HSD3 deficiency is primarily caused by mutations in the HSD3B1 gene, resulting in reduced enzyme activity and altered hormone production. Other genetic factors may also play a role in modulating the severity of the condition.",9.644823783999982
Do you have information about Patient Rights,"Summary : As a patient, you have certain rights. Some are guaranteed by federal law, such as the right to get a copy of your medical records, and the right to keep them private. Many states have additional laws protecting patients, and healthcare facilities often have a patient bill of rights. An important patient right is informed consent. This means that if you need a treatment, your health care provider must give you the information you need to make a decision. Many hospitals have patient advocates who can help you if you have problems. Many states have an ombudsman office for problems with long term care. Your state's department of health may also be able to help.","Yes, I do. Here are some of the patient rights that are typically recognized:

1. The right to be treated with dignity and respect.
2. The right to privacy and confidentiality.
3. The right to receive accurate and understandable medical information.
4. The right to choose a healthcare provider or treatment plan.
5. The right to participate in decisions regarding one's own care.
6. The right to receive appropriate pain management.
7. The right to receive timely and effective care.
8. The right to receive adequate follow-up care after discharge.
9. The right to receive education on health issues.
10. The right to receive support from family members and friends.

These rights can vary depending on the country, region, or specific healthcare system. It is important for patients to understand their rights and advocate for them when necessary. If you need more detailed information, please let me know!",7.36052088800011
Is Beta-thalassemia inherited ?,"How is beta-thalassemia inherited? Beta-thalassemia major and beta-thalassemia intermedia are usually inherited in an autosomal recessive manner, which means both copies of the HBB gene in each cell have mutations. The parents of a person with an autosomal recessive condition each carry one copy of the mutated gene and are referred to as carriers. When two carriers have children, each child has a 25% (1 in 4) chance to be affected, a 50% (1 in 2) chance to be a carrier like each parent, and a 25% (1 in 4) chance to be unaffected and not be a carrier. Sometimes, people with only one HBB gene mutation in each cell (carriers) do have mild anemia. These people are said to have 'beta-thalassemia minor' or 'beta-thalassemia trait.' In a small percentage of families, the condition is inherited in an autosomal dominant manner. In these cases, one mutated copy of the gene in each cell is enough to cause the signs and symptoms of beta-thalassemia.","Yes, beta-thalassemia is an inherited blood disorder. It's caused by a mutation in the gene that produces hemoglobin, which is responsible for carrying oxygen throughout the body.

The condition can be passed down from parents to children through their genes. If one parent has beta-thalassemia and the other does not, there is a 25% chance of having a child with the disease if they have two copies of the mutated gene (one from each parent). This means that if both parents are carriers of the disease, there is a 50% chance of passing it on to their offspring.

It's important to note that while beta-thalassemia is genetic, it doesn't always manifest as severe symptoms. Some people may only experience mild or no symptoms at all. However, those who do experience symptoms often require medical attention to manage them effectively.",7.291612889999897
What are the symptoms of Acrodermatitis enteropathica ?,"What are the signs and symptoms of Acrodermatitis enteropathica? The Human Phenotype Ontology provides the following list of signs and symptoms for Acrodermatitis enteropathica. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormal blistering of the skin 90% Abnormality of the eyebrow 90% Alopecia 90% Cerebral cortical atrophy 90% Diarrhea 90% Dry skin 90% Malabsorption 90% Pustule 90% Short stature 90% Abnormality of the fingernails 50% Abnormality of the toenails 50% Cheilitis 50% Furrowed tongue 50% Glossitis 50% Inflammatory abnormality of the eye 50% Photophobia 50% Skin ulcer 50% Anorexia 7.5% Corneal erosion 7.5% Visual impairment 7.5% Weight loss 7.5% Alopecia of scalp - Ataxia - Autosomal recessive inheritance - Decreased taste sensation - Decreased testicular size - Decreased testosterone in males - Emotional lability - Failure to thrive - Hepatomegaly - Hypogonadism - Impaired T cell function - Infantile onset - Irritability - Lethargy - Low alkaline phosphatase - Paronychia - Poor appetite - Recurrent candida infections - Splenomegaly - Tremor - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","Acrodermatitis enteropathica is a rare genetic disorder that affects both children and adults. It causes skin problems, hair loss, and digestive issues.

Symptoms include:

- Skin rashes on the face, scalp, and other areas
- Hair loss (alopecia)
- Cracked or peeling skin
- Dry, scaly skin
- Irritation or itching in the mouth
- Digestive problems such as diarrhea, gas, bloating, and abdominal pain

The condition can be treated with zinc supplements to help improve skin health and reduce digestive symptoms. However, it's important to have a healthcare provider diagnose and treat this condition properly. If you suspect you may have acrodermatitis enteropathica, see your doctor for an evaluation.",6.447796840000137
"What is (are) Periodic fever, aphthous stomatitis, pharyngitis and adenitis ?","Periodic fever, aphthous stomatitis, pharyngitis, cervical adenitis (PFAPA) is a periodic disease, which is a heterogeneous group of disorders characterized by short episodes of illness that regularly recur for several years alternated with healthy periods. PFAPA is characterized by high fevers lasting three to six days and recurring every 21 to 28 days, accompanied by some or all of the signs noted in its name, namely mouth sores (aphthous stomatitis), sore throat (pharyngitis), and enlarged lymph nodes (cervical adenitis). The syndrome usually occurs in children younger than five years; although it has been reported in children up to 13 years. The syndrome is sporadic and non-hereditary. The course of PFAPA can be persistent for years before spontaneous, full resolution.","Periodic fever, Aphthous stomatitis, Pharyngitis and Adenitis are all symptoms of Behçet's disease. Behçet's disease is a rare chronic inflammatory disorder that can affect multiple organs in the body. It typically causes recurrent episodes of inflammation in the mouth, throat, skin, eyes, joints, and other parts of the body.

The main features of Behçet's disease include:

1. **Periodic Fever**: This refers to recurring fevers that occur at irregular intervals.
2. **Aphthous Stomatitis**: This is a condition characterized by painful ulcers or sores on the inside of the cheeks, lips, tongue, or gums.
3. **Pharyngitis**: This means inflammation of the pharynx, which is the back part of the throat where the tonsils sit.
4. **Adenitis**: This involves swelling of the lymph nodes, particularly those located in the neck area.

Behçet's disease affects about 10-20 people per million worldwide. The exact cause of this condition remains unknown, but it is believed to be related to an immune system malfunction. Treatment often includes medications such as corticosteroids, immunosuppressants, and anti-inflammatory drugs",10.47189080599992
What are the treatments for Lupus Nephritis ?,"Lupus nephritis is treated with medications that suppress the immune system, so it stops attacking and damaging the kidneys. Standard treatment includes a corticosteroid, usually prednisone, to reduce inflammation in the kidneys. An immunosuppressive medication, such as cyclophosphamide or mycophenolate mofetil, is typically used with prednisone. These medicationswhen taken as prescribed by a health care providerfurther decrease the activity of the immune system and block the bodys immune cells from attacking the kidneys directly or making antibodies that attack the kidneys. Antibodies are proteins made by the immune system to protect the body from foreign substances such as bacteria or viruses. Hydroxychloroquine, a medication for treating SLE, should also be prescribed or continued for people with lupus nephritis. People with lupus nephritis that is causing high blood pressure may need to take medications that lower their blood pressure and can also significantly slow the progression of kidney disease. Two types of blood pressure lowering medications, angiotensin-converting enzyme (ACE) inhibitors and angiotensin receptor blockers (ARBs), have proven effective in slowing the progression of kidney disease. Many people require two or more medications to control their blood pressure. In addition to an ACE inhibitor or an ARB, a diuretica medication that helps the kidneys remove fluid from the bodymay be prescribed. Beta blockers, calcium channel blockers, and other blood pressure medications may also be needed. Blood pressure is written with two numbers separated by a slash, 120/80, and is said as 120 over 80. The top number is called the systolic pressure and represents the pressure as the heart beats and pushes blood through the blood vessels. The bottom number is called the diastolic pressure and represents the pressure as blood vessels relax between heartbeats. High blood pressure is a systolic pressure of 140 or above or a diastolic pressure of 90 or above.2","Lupus nephritis is a serious complication of systemic lupus erythematosus (SLE) that can lead to kidney failure. The treatment depends on the severity and stage of the disease, but may include:

1. **Medications**: Nonsteroidal anti-inflammatory drugs (NSAIDs), corticosteroids, immunosuppressants, and other medications to control inflammation and reduce damage to the kidneys.

2. **Plasma Exchange**: A procedure where blood plasma is removed from the body and replaced with fresh plasma or albumin solution to remove antibodies and immune complexes from the bloodstream.

3. **Renal Replacement Therapy**: In severe cases, dialysis or a kidney transplant may be necessary to filter waste products and excess fluid from the blood.

4. **Monitoring and Management**: Regular monitoring of kidney function, blood pressure, and overall health is crucial to manage symptoms and prevent complications.

5. **Dietary Adjustments**: Depending on the patient's nutritional status, dietary adjustments such as limiting salt intake and protein consumption might be recommended.

6. **Physical Activity**: Encouraging regular physical activity within the limits set by the healthcare provider can help maintain muscle strength and flexibility while reducing stress.

7. **Supportive Care**: Emotional support, counseling,",10.415268061999996
What is (are) Myhre syndrome ?,"Myhre syndrome is a condition with features affecting many systems and functions of the body. People with Myhre syndrome usually have delayed development of language and motor skills such as crawling and walking. Most have intellectual disability that ranges from mild to moderate. Some have behavioral issues such as features of autism or related developmental disorders affecting communication and social interaction. People with Myhre syndrome often have hearing loss, which can be caused by changes in the inner ear (sensorineural deafness), changes in the middle ear (conductive hearing loss), or both (mixed hearing loss). Growth is reduced in people with this disorder, beginning before birth and continuing through adolescence. Affected individuals have a low birth weight and are generally shorter than about 97 percent of their peers throughout life. People with Myhre syndrome typically have stiffness of the skin and are usually described as having a muscular appearance. Skeletal abnormalities associated with this disorder include thickening of the skull bones, flattened bones of the spine (platyspondyly), broad ribs, underdevelopment of the winglike structures of the pelvis (hypoplastic iliac wings), and unusually short fingers and toes (brachydactyly). Affected individuals often have joint problems (arthropathy), including stiffness and limited mobility. Typical facial features in people with Myhre syndrome include narrow openings of the eyelids (short palpebral fissures), a shortened distance between the nose and upper lip (a short philtrum), a sunken appearance of the middle of the face (midface hypoplasia), a small mouth with a thin upper lip, and a protruding jaw (prognathism). Some affected individuals also have an opening in the roof of the mouth (a cleft palate), a split in the lip (a cleft lip), or both. Other features that occur in some people with this disorder include constriction of the throat (laryngotracheal stenosis), high blood pressure (hypertension), heart or eye abnormalities, and in males, undescended testes (cryptorchidism). A disorder sometimes called laryngotracheal stenosis, arthropathy, prognathism, and short stature (LAPS) syndrome is now generally considered to be the same condition as Myhre syndrome because it has similar symptoms and the same genetic cause.","Myhre syndrome is a rare genetic disorder that affects the development of bones, muscles, and other tissues. It's caused by mutations in the MYH7 gene, which codes for a protein called myosin heavy chain 7. This protein is important for muscle function and growth.

The symptoms of Myhre syndrome can vary widely depending on how severe it is and when during development it occurs. Some common features include:

1. Skeletal abnormalities: Short stature, bowed legs, or clubfoot.
2. Muscular weakness: Difficulty with movement, especially in the arms and legs.
3. Heart problems: Abnormal heart rhythms, enlarged heart, or congenital heart defects.
4. Eye issues: Strabismus (crossed eyes), cataracts, or retinal detachment.
5. Hearing loss: Sensorineural hearing loss.
6. Intellectual disability: Mild to moderate cognitive impairment.

Treatment typically focuses on managing specific symptoms and complications, such as physical therapy for mobility issues, orthopedic interventions for skeletal deformities, and medical management of heart conditions. Early diagnosis and intervention are crucial to improve outcomes and quality of life for individuals affected by Myhre syndrome.",9.85923488100002
What are the symptoms of Alpha-mannosidosis type 1 ?,"What are the signs and symptoms of Alpha-mannosidosis type 1? The Human Phenotype Ontology provides the following list of signs and symptoms for Alpha-mannosidosis type 1. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the tongue 90% Cataract 90% Coarse facial features 90% Cognitive impairment 90% Craniofacial hyperostosis 90% Delayed skeletal maturation 90% Depressed nasal bridge 90% Hearing impairment 90% Hepatomegaly 90% Opacification of the corneal stroma 90% Skeletal dysplasia 90% Splenomegaly 90% Type II diabetes mellitus 90% Abnormality of the helix 50% Abnormality of the hip bone 50% Abnormality of the palate 50% Bowing of the long bones 50% Dental malocclusion 50% Gingival overgrowth 50% Hernia of the abdominal wall 50% Hypertelorism 50% Kyphosis 50% Macrotia 50% Muscular hypotonia 50% Otitis media 50% Prominent supraorbital ridges 50% Scoliosis 50% Short neck 50% Arthritis 7.5% Aseptic necrosis 7.5% Hallucinations 7.5% Increased intracranial pressure 7.5% Macrocephaly 7.5% Mandibular prognathia 7.5% Recurrent respiratory infections 7.5% Synostosis of joints 7.5% Abnormality of the rib cage - Autosomal recessive inheritance - Babinski sign - Broad forehead - Cerebellar atrophy - Decreased antibody level in blood - Depressed nasal ridge - Dysarthria - Dysostosis multiplex - Epicanthus - Femoral bowing - Flat occiput - Frontal bossing - Gait ataxia - Growth delay - Hyperreflexia - Hypertrichosis - Hypoplasia of midface - Impaired smooth pursuit - Increased vertebral height - Inguinal hernia - Intellectual disability - Limb ataxia - Low anterior hairline - Macroglossia - Malar flattening - Nystagmus - Pectus carinatum - Progressive retinal degeneration - Recurrent bacterial infections - Sensorineural hearing impairment - Spasticity - Spinocerebellar tract disease in lower limbs - Spondylolisthesis - Thick eyebrow - Thickened calvaria - Thoracolumbar kyphosis - Vacuolated lymphocytes - Widely spaced teeth - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.","Alpha-mannosidosis is a rare genetic disorder that affects the body's ability to break down complex sugars. The most common symptom of this condition is progressive mental and physical decline, which can begin in childhood or adolescence.

Other symptoms may include:

- Hearing loss
- Vision problems
- Difficulty walking
- Speech difficulties
- Learning disabilities
- Seizures

The severity of these symptoms varies among individuals with alpha-mannosidosis, but they typically worsen over time if left untreated. Early diagnosis and treatment can help manage symptoms and improve quality of life for those affected by this disease. If you have concerns about your child's development or any other health issues, it's important to consult with a healthcare professional who can provide guidance based on individual circumstances.",6.501926352999817
What is (are) Lactose Intolerance ?,"Lactose intolerance is a condition in which people have digestive symptomssuch as bloating, diarrhea, and gasafter eating or drinking milk or milk products. Lactase deficiency and lactose malabsorption may lead to lactose intolerance: - Lactase deficiency. In people who have a lactase deficiency, the small intestine produces low levels of lactase and cannot digest much lactose. - Lactose malabsorption. Lactase deficiency may cause lactose malabsorption. In lactose malabsorption, undigested lactose passes to the colon. The colon, part of the large intestine, absorbs water from stool and changes it from a liquid to a solid form. In the colon, bacteria break down undigested lactose and create fluid and gas. Not all people with lactase deficiency and lactose malabsorption have digestive symptoms. People have lactose intolerance when lactase deficiency and lactose malabsorption cause digestive symptoms. Most people with lactose intolerance can eat or drink some amount of lactose without having digestive symptoms. Individuals vary in the amount of lactose they can tolerate. People sometimes confuse lactose intolerance with a milk allergy. While lactose intolerance is a digestive system disorder, a milk allergy is a reaction by the bodys immune system to one or more milk proteins. An allergic reaction to milk can be life threatening even if the person eats or drinks only a small amount of milk or milk product. A milk allergy most commonly occurs in the first year of life, while lactose intolerance occurs more often during adolescence or adulthood.1,2 Four Types of Lactase Deficiency Four types of lactase deficiency may lead to lactose intolerance: - Primary lactase deficiency, also called lactase nonpersistence, is the most common type of lactase deficiency. In people with this condition, lactase production declines over time. This decline often begins at about age 2; however, the decline may begin later. Children who have lactase deficiency may not experience symptoms of lactose intolerance until late adolescence or adulthood. Researchers have discovered that some people inherit genes from their parents that may cause a primary lactase deficiency. - Secondary lactase deficiency results from injury to the small intestine. Infection, diseases, or other problems may injure the small intestine. Treating the underlying cause usually improves the lactose tolerance. - Developmental lactase deficiency may occur in infants born prematurely. This condition usually lasts for only a short time after they are born. - Congenital lactase deficiency is an extremely rare disorder in which the small intestine produces little or no lactase enzyme from birth. Genes inherited from parents cause this disorder.","Lactose intolerance is a condition in which the body cannot properly digest lactose, a sugar found in milk and other dairy products. This can cause symptoms such as bloating, gas, diarrhea, and abdominal pain after consuming foods containing lactose.

There are two main types of lactose intolerance:

1. Primary lactose intolerance: This occurs when the small intestine does not produce enough of an enzyme called lactase, which breaks down lactose into simpler sugars that the body can absorb.
2. Secondary lactose intolerance: This occurs when damage to the lining of the intestines or changes in the digestive system make it difficult for the body to break down lactose. It may be caused by conditions such as celiac disease, inflammatory bowel disease, or certain medications.

In both cases, people with lactose intolerance need to limit their intake of dairy products or find alternative sources of calcium and vitamin D, such as fortified plant-based milks and supplements. In some cases, dietary modifications and over-the-counter lactase supplements can help manage symptoms. However, severe lactose intolerance may require medical intervention, including intravenous fluids and electrolyte replacement therapy.",9.486347711999997
